"location_id","observed_at","state","water_level","sensor"
"EX66","2021-09-07 10:46:25","wt",3.02459646725707,"X3"
"EX57","2021-09-18 13:05:29","wt",2.2749997691327,"X6"
"EX42","2021-06-11 09:34:58","no_flow",14.6669339954684,"X2"
"EX15","2021-10-22 08:17:38","wt",12.6697567787874,"X2"
"EX28","2021-10-13 10:26:07","flow",31.6979806542522,"X1"
"EX27","2021-08-06 10:55:32","flow",12.4024180962396,"X8"
"X1","2021-09-21 13:13:07","flow",13.1362889895082,"X2"
"EX11","2021-10-12 12:31:39","no_flow",5.51451556941844,"X7"
"EX65","2021-10-13 12:05:37","flow",15.7677403353713,"X2"
"EX59","2021-09-28 09:57:28","no_flow",1.9657256069695,"X6"
"EX63","2021-08-06 11:29:57","flow",5.69798329273559,"X7"
"EX43","2021-09-21 12:48:27","no_flow",NA,"X4"
"EX7","2021-07-23 07:16:32","no_flow",1.75604820889275,"X3"
"X6","2021-10-12 12:37:51","no_flow",12.2346761777782,"X2"
"EX60","2021-08-18 09:50:59","flow",26.0157231663723,"X4"
"EX54","2021-10-12 12:41:13","no_flow",9.44072484840552,"X8"
"EX34","2021-09-21 12:59:50","no_flow",NA,"X4"
"EX35","2021-08-06 12:45:53","no_flow",NA,"X6"
"X15","2021-09-15 12:32:29","wt",9.25725712508836,"X8"
"EX59","2021-08-26 12:40:02","flow",NA,"X3"
"EX50","2021-08-26 12:28:05","flow",4.51854792855389,"X7"
"EX42","2021-10-12 13:13:50","no_flow",23.3633040807015,"X4"
"EX22","2021-09-28 09:36:30","no_flow",11.8258052515285,"X2"
"EX27","2021-08-26 10:28:39","no_flow",NA,"X5"
"X2","2021-10-15 12:12:30","flow",12.5282245350856,"X2"
"EX2","2021-09-03 09:15:57","no_flow",10.6201602125872,"X8"
"EX29","2021-09-07 08:23:54","no_flow",3.8475802547083,"X7"
"EX41","2021-09-03 09:39:33","wt",10.6096763426834,"X8"
"EX34","2021-09-07 11:31:00","no_flow",23.069755723394,"X4"
"EX50","2021-10-20 14:00:58","wt",9.54556354744389,"X8"
"EX42","2021-08-18 09:09:29","no_flow",26.0576586459877,"X4"
"EX12","2021-10-20 13:29:01","no_flow",3.19233838571847,"X3"
"EX39","2021-07-23 08:32:00","no_flow",1.75604820889275,"X3"
"EX56","2021-07-23 09:21:08","wt",12.3342729418646,"X2"
"EX63","2021-08-18 10:03:41","flow",NA,"X3"
"EX30","2021-10-13 10:34:45","flow",5.47258008980309,"X3"
"EX33","2021-10-20 12:40:21","no_flow",11.6999988126825,"X2"
"EX61","2021-10-20 13:46:02","no_flow",14.2633050041707,"X1"
"EX17","2021-09-03 09:02:57","wt",12.502014860326,"X2"
"X14","2021-08-18 09:36:47","flow",5.07943496840919,"X7"
"X12","2021-09-21 09:37:51","no_flow",NA,"X5"
"EX22","2021-10-20 13:25:57","no_flow",3.19233838571847,"X3"
"X14","2021-09-03 09:51:40","flow",3.19233838571847,"X3"
"EX18","2021-08-06 09:51:47","flow",NA,"X5"
"X11","2021-09-21 12:43:47","wt",2.31693524874805,"X6"
"EX26","2021-09-15 11:27:27","no_flow",9.30443453965563,"X8"
"EX67","2021-07-23 08:46:48","no_flow",NA,"X5"
"EX65","2021-10-22 11:03:28","no_flow",17.1778208374375,"X1"
"EX28","2021-09-18 12:12:48","wt",2.36935459826724,"X6"
"X15","2021-09-01 12:17:54","wt",13.0681438351332,"X2"
"EX43","2021-10-20 12:36:27","no_flow",5.34677365095704,"X7"
"X2","2021-07-28 11:41:34","flow",8.27701528907957,"X7"
"EX40","2021-08-18 09:03:37","flow",5.01128981403424,"X7"
"X11","2021-08-26 11:48:58","wt",10.3999989446066,"X8"
"EX47","2021-09-15 12:09:51","wt",22.6713686670482,"X4"
"EX57","2021-08-06 11:33:54","flow",12.3499987467204,"X8"
"EX43","2021-09-28 10:14:55","no_flow",11.8782246010477,"X2"
"EX2","2021-09-21 09:16:15","no_flow",NA,"X5"
"EX61","2021-09-15 12:43:13","no_flow",14.6826598003242,"X1"
"EX31","2021-10-20 12:48:03","no_flow",11.7366923573459,"X2"
"X2","2021-09-03 09:41:00","wt",12.564918079749,"X2"
"EX55","2021-09-28 09:54:01","no_flow",11.8782246010477,"X2"
"EX4","2021-10-12 12:16:34","no_flow",1.47822565644106,"X6"
"EX66","2021-10-13 11:55:32","flow",NA,"X5"
"X8","2021-09-28 09:26:29","no_flow",22.7814493010385,"X4"
"EX8","2021-09-18 11:41:09","no_flow",2.36411266331532,"X6"
"EX49","2021-07-23 08:51:41","flow",NA,"X6"
"X10","2021-09-28 08:29:42","no_flow",NA,"X5"
"X1","2021-09-28 12:19:48","flow",5.25766075677442,"X7"
"X9","2021-10-20 13:49:57","wt",3.2028222556223,"X3"
"EX27","2021-09-07 08:24:59","no_flow",11.8939504059035,"X2"
"EX63","2021-07-23 09:13:53","wt",NA,"X6"
"X14","2021-09-03 09:51:40","flow",6.13306389374484,"X7"
"EX11","2021-10-13 10:23:34","flow",31.8028193532905,"X1"
"EX73","2021-07-23 09:33:08","no_flow",NA,"X5"
"EX65","2021-08-06 12:25:36","no_flow",21.3451591242128,"X1"
"EX21","2021-10-12 13:45:30","no_flow",3.05604807696858,"X3"
"EX7","2021-09-28 09:19:07","no_flow",9.3254022794633,"X8"
"EX23","2021-09-07 08:36:56","no_flow",23.0383041136825,"X4"
"EX30","2021-10-20 13:44:19","wt",1.41008050206612,"X6"
"EX55","2021-10-20 13:43:14","no_flow",5.33104784610128,"X7"
"X7","2021-09-15 11:13:23","no_flow",22.6556428621925,"X4"
"EX42","2021-09-28 10:13:03","no_flow",2.97217711773788,"X3"
"EX53","2021-06-02 13:17:08","no_flow",4.61814469264034,"X7"
"EX22","2021-10-22 09:07:33","flow",5.88669295100466,"X7"
"EX5","2021-09-18 11:44:28","no_flow",10.5100795785969,"X8"
"EX37","2021-06-11 09:01:59","no_flow",NA,"X5"
"EX58","2021-09-18 12:52:56","no_flow",2.26451589922886,"X6"
"X15","2021-08-12 11:28:55","wt",10.2532247659529,"X8"
"EX12","2021-07-23 07:47:10","no_flow",12.3604826166242,"X2"
"EX8","2021-08-26 09:14:54","no_flow",10.3580634649913,"X8"
"EX6","2021-06-02 10:53:24","no_flow",NA,"X5"
"EX41","2021-10-20 12:32:23","no_flow",3.26048354009341,"X3"
"EX62","2021-09-03 10:03:13","no_flow",10.5729827980199,"X8"
"EX48","2021-08-06 11:53:46","wt",2.11774172057514,"X3"
"EX33","2021-07-23 08:12:41","wt",14.5254017517666,"X1"
"EX9","2021-09-03 09:10:45","no_flow",1.95524173706566,"X6"
"EX41","2021-10-20 12:32:23","no_flow",5.33104784610128,"X7"
"EX7","2021-09-21 09:11:41","no_flow",NA,"X5"
"EX9","2021-06-02 11:12:31","no_flow",18.3467723317153,"X4"
"EX52","2021-09-15 11:29:40","no_flow",NA,"X5"
"EX53","2021-09-28 09:51:59","no_flow",11.8782246010477,"X2"
"X2","2021-08-06 12:16:29","flow",5.65080587816832,"X7"
"EX54","2021-08-26 11:21:50","no_flow",10.4157247494624,"X8"
"X14","2021-06-11 10:56:25","no_flow",21.2796349373138,"X4"
"X13","2021-08-26 10:00:14","wt",12.6068535593644,"X2"
"EX44","2021-08-06 12:27:26","flow",14.0955630857093,"X2"
"EX20","2021-10-13 10:18:32","flow",8.39233785802178,"X7"
"EX47","2021-09-18 12:47:20","wt",12.9685470710468,"X2"
"X5","2021-09-02 08:06:36","wt",10.4943537737412,"X8"
"X2","2021-09-02 12:08:33","flow",16.7532241063321,"X1"
"EX67","2021-07-23 08:46:48","no_flow",10.5258053834527,"X8"
"EX72","2021-08-18 09:41:43","no_flow",NA,"X5"
"X5","2021-09-02 08:06:36","wt",2.12298365552706,"X3"
"EX27","2021-10-22 09:18:28","no_flow",12.6645148438355,"X2"
"EX70","2021-08-06 13:03:32","no_flow",14.0693534109497,"X2"
"EX50","2021-09-28 10:01:09","wt",22.7604815612308,"X4"
"X4","2021-08-10 11:01:31","flow",NA,"X6"
"EX44","2021-10-12 13:14:44","wt",12.2504019826339,"X2"
"EX55","2021-09-15 12:48:33","no_flow",9.2677409949922,"X8"
"EX13","2021-08-06 10:18:07","no_flow",2.25927396427694,"X3"
"EX22","2021-08-18 07:32:35","flow",NA,"X3"
"EX29","2021-07-23 07:47:21","no_flow",24.0709652992105,"X4"
"EX5","2021-08-26 09:03:41","no_flow",10.3685473348951,"X8"
"X3","2021-10-15 12:25:57","flow",6.25887033259089,"X7"
"EX1","2021-10-12 12:17:21","no_flow",23.3737879506053,"X4"
"EX59","2021-09-07 10:40:04","no_flow",9.90201512417436,"X8"
"EX65","2021-09-07 11:18:03","no_flow",23.069755723394,"X4"
"EX29","2021-09-21 10:14:35","no_flow",18.7870948676765,"X1"
"EX56","2021-09-18 13:07:32","wt",17.1883047073413,"X1"
"EX32","2021-09-18 12:22:51","wt",17.3193530811393,"X1"
"EX27","2021-09-18 12:15:16","flow",2.39032233807491,"X6"
"EX10","2021-09-18 11:59:05","no_flow",17.3455627558989,"X1"
"EX12","2021-07-23 07:47:10","no_flow",10.5467731232604,"X8"
"EX54","2021-10-12 12:41:13","no_flow",1.45725791663339,"X6"
"EX48","2021-09-07 10:16:28","no_flow",3.77943510033336,"X7"
"EX6","2021-09-21 09:26:18","no_flow",10.3056441154721,"X8"
